"TAIR_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm"
"AT3G14760",381.231675388938,1.40391701950197,4.09019880888488e-38,4.66495695400839e-36,"AT3G14760","protein_coding",8.82971221244605
"AT5G44910",450.91463099552,1.38972527921217,3.17671789661688e-29,2.35809384746157e-27,"AT5G44910","protein_coding",10.445322628336
"AT4G30230",78.6189050569646,1.38765869440677,4.45600028676104e-09,6.63341225557398e-08,"AT4G30230","protein_coding",1.81937152486292
"AT1G11730",162.273324964256,1.37977369694683,1.62923256202608e-17,5.8295644841907e-16,"AT1G11730","protein_coding",3.75762156667367
"AT4G17680",626.415654776446,1.3740285575009,3.55041028820945e-51,6.47890704093421e-49,"AT4G17680","protein_coding",14.5017978594286
"AT5G16340",158.695529589158,1.3672057659798,1.58602349589784e-16,5.12252839427299e-15,"AT5G16340","protein_coding",3.67542269859018
"AT5G09935",40.4975752975495,1.36379229302905,2.63528753137241e-05,0.000202127938220641,NA,NA,0.937973546446718
"AT3G55130",1392.92105186938,1.33693764073095,2.25257830193868e-92,1.23317399139633e-89,"ABCG19","protein_coding",32.2530739970501
"AT4G37370",117.678835853577,1.32482934410872,4.13151458328594e-08,5.20851504575679e-07,"CYP81D8","protein_coding",2.72720102582324
"AT2G02130",9162.77715777914,1.32406229788605,2.53312807019597e-212,6.93380481014391e-209,"LCR68","protein_coding",212.106380139737
"AT1G75640",1042.10947579863,1.31420379754346,2.39384349637787e-82,1.06980377313638e-79,"AT1G75640","protein_coding",24.123527511424
"AT5G53030",112.545100828719,1.30575683085371,9.53344863907065e-12,1.94560538954678e-10,"AT5G53030","protein_coding",2.60520004673666
"AT2G28900",12596.4281900042,1.29062378264043,1.70166992118895e-128,1.96121936495767e-125,"OEP16-1","protein_coding",291.52677612892
"AT3G03660",76.6605477240066,1.28307793290377,1.46399855147994e-07,1.70706284772671e-06,"WOX11","protein_coding",1.77563038537031
"AT1G14440",1069.09536079863,1.28301914809269,5.16134923930904e-76,1.88372042737316e-73,"HB31","protein_coding",24.7498140788392
"AT3G26210",326.534957765185,1.27361851772193,2.00587308011958e-26,1.25858477674666e-24,"CYP71B23","protein_coding",7.55805002901944
"AT2G33205",141.088004250287,1.26310960731314,5.64380036446143e-12,1.18492752043122e-10,"AT2G33205","protein_coding",3.26589837428547
"AT4G37980",4606.54928414652,1.26269673858679,4.33835414993836e-126,4.75006395876751e-123,"ELI3-1","protein_coding",106.644898478376
"AT4G10910",87.4811504035524,1.2519014142848,4.33382479759048e-08,5.44163391156171e-07,"AT4G10910","protein_coding",2.02439390253386
"AT2G36540",36.8274699829495,1.24707470412722,0.000150447239406668,0.00097933818327206,"AT2G36540","protein_coding",0.852442031338383
"AT2G22800",342.05525462717,1.23863148289735,5.91230488721695e-27,3.78560387193792e-25,"HAT9","protein_coding",7.91872453744693
"AT3G19320",86.6598318245606,1.2327447004569,2.25631806431838e-08,2.97823104113586e-07,"AT3G19320","protein_coding",2.00583639663043
"AT5G14360",111.607845290426,1.19217041665086,1.28323282922602e-09,2.05111186090448e-08,"AT5G14360","protein_coding",2.58312826024028
"AT5G42600",117.309704024714,1.1811852231005,7.72307978066558e-07,8.02277044767622e-06,"MRN1","protein_coding",2.71483166666125
"AT3G14560",537.340235075045,1.168868551567,1.39342109436167e-31,1.18728152234754e-29,"AT3G14560","protein_coding",12.4256333166421
"AT1G30730",60.4137153569155,1.16675066715375,5.22865870682129e-06,4.68482685605452e-05,"AT1G30730","protein_coding",1.39812249942475
"AT5G62550",1208.59531713975,1.16511759740972,5.97507982856256e-54,1.18947543714421e-51,"AT5G62550","protein_coding",27.9599136473606
"AT1G05230",2142.74877187188,1.16317782843655,1.13596703290355e-100,7.53800184440057e-98,"HDG2","protein_coding",49.5677972953192
"AT3G48490",190.933283310126,1.15429817317441,2.3831793116466e-15,6.79516413625486e-14,"AT3G48490","protein_coding",4.41764778051645
"AT3G46400",53.4527117641049,1.13977225844487,2.27922758403281e-05,0.000178188238611747,"AT3G46400","protein_coding",1.23653859905969
"AT2G02450",723.611484658763,1.13115618187101,1.41666717048459e-33,1.35468024887648e-31,"LOV1","protein_coding",16.7400084729148
"AT4G25620",2491.67857213254,1.12430315888366,7.66514867594377e-108,5.41456211954247e-105,"AT4G25620","protein_coding",57.6281216574477
"AT4G15360",45.4992103529334,1.12276621632393,0.000118865170265529,0.000793328100723726,"CYP705A3","protein_coding",1.05219416906197
"AT4G11500",46.0977033573602,1.12214217106197,0.00012513153082698,0.000831602507450445,NA,NA,1.06632685093366
"AT1G51820",177.875798826527,1.11763891856359,8.55559888058839e-10,1.40548015219148e-08,"AT1G51820","protein_coding",4.11438729859092
"AT2G34510",2650.71908324621,1.1174719610149,4.84874025570266e-82,2.12355428238754e-79,"AT2G34510","protein_coding",61.3119817928419
"AT2G46980",1025.57977362257,1.10849126180821,1.02130513110082e-57,2.32963955842143e-55,"ASY3","protein_coding",23.721161161103
"AT4G35930",877.190521252488,1.10193372758844,1.37434539850623e-44,2.07554589906824e-42,"FBS4","protein_coding",20.2898367703034
"AT4G23190",377.756814230141,1.09734621168389,9.32078633397082e-17,3.12089570552436e-15,"CRK11","protein_coding",8.73823057399502
"AT5G10310",99.9051774959709,1.09655933216316,6.29814485677658e-08,7.7437830473719e-07,"AT5G10310","protein_coding",2.31056465176663
"AT3G05180",1526.08692127711,1.09290943594457,5.20426851711005e-69,1.60511368996727e-66,"AT3G05180","protein_coding",35.2872740279459
"AT1G68110",67.9856597690164,1.08495410573111,2.37708463438562e-05,0.000184821729974406,"AT1G68110","protein_coding",1.57095169492196
"AT3G49900",354.798213898301,1.08436594789262,1.61728565743395e-22,8.3724163892408e-21,"AT3G49900","protein_coding",8.20155748543869
"AT2G19920",194.740494052685,1.07325252606738,2.80268358612838e-09,4.30386852517807e-08,"AT2G19920","protein_coding",4.50313430703735
"AT4G35770",583.513072881729,1.06944189485921,9.08513577817437e-24,4.96125444564744e-22,"SEN1","protein_coding",13.4861836547261
"AT5G60880",163.557231801634,1.05856341087135,6.98444487939576e-09,9.98337950189349e-08,"BASL","protein_coding",3.78138690092656
"AT3G51660",457.532423677408,1.05576512740523,3.96149858280983e-20,1.71102358908027e-18,"AT3G51660","protein_coding",10.5824134134966
"AT3G26744",4363.73536511597,1.04791332983719,1.8325472459379e-132,2.36053644656165e-129,"ICE1","protein_coding",100.893198737917
"AT5G02540",523.14428420607,1.04753018809624,1.14263409306102e-20,5.23460279703981e-19,"AT5G02540","protein_coding",12.0930357269017
"AT2G26150",194.635296053097,1.04422201962253,3.6952505575476e-08,4.70456957611496e-07,"HSFA2","protein_coding",4.50105973395724
"AT1G32780",293.550529810363,1.04399578804737,1.15399349551205e-18,4.47259284331379e-17,"AT1G32780","protein_coding",6.78576165319802
"AT3G23880",682.54620243785,1.04374560859738,5.66921539398726e-36,5.9238206591518e-34,"AT3G23880","protein_coding",15.775839665287
"AT4G23920",849.840296431149,1.04213471695114,1.60683057389084e-39,1.95479866150342e-37,"UGE2","protein_coding",19.6512797274518
"AT3G06450",2224.10390958957,1.0412946048352,4.9827798598325e-90,2.66129057001493e-87,"AT3G06450","protein_coding",51.4198147371913
"AT4G08555",293.621782432727,1.04122249402755,7.60098259242497e-18,2.78804550768714e-16,"AT4G08555","protein_coding",6.78838736460378
"AT5G66440",638.688892956651,1.0406191349842,4.40378264894501e-33,4.1035758487914e-31,"AT5G66440","protein_coding",14.7659689276767
"AT5G59530",135.840159069234,1.0309061722665,4.1291777410668e-08,5.20851504575679e-07,"AT5G59530","protein_coding",3.14190949186558
"AT1G06120",223.556776811093,1.02958116539018,1.39866435245066e-12,3.07509558132175e-11,"AT1G06120","protein_coding",5.16530525832881
"AT4G25260",1476.50525456989,1.027410882645,1.54226578785529e-54,3.09839781857387e-52,"AT4G25260","protein_coding",34.1258985952284
"AT1G33930",81.1623566919847,1.02037584169049,3.98317847672299e-06,3.62676267290146e-05,"AT1G33930","protein_coding",1.87638324829354
"AT3G63480",334.114040755757,1.01329798415177,2.30349727672939e-17,8.10964362794535e-16,"AT3G63480","protein_coding",7.72525174901969
"AT1G78340",302.903882286785,1.00993172410457,7.57252863256883e-15,2.06762134658344e-13,"GSTU22","protein_coding",7.00295544293317
"AT1G14200",364.755387347239,1.00666465408384,7.91118246192975e-18,2.89213812272684e-16,"AT1G14200","protein_coding",8.42812438847849
"AT5G11550",1001.79035144856,1.00603363054763,1.82755204532456e-42,2.5490276871667e-40,"AT5G11550","protein_coding",23.1492154425549
"AT1G71890",144.348319540294,1.00518944418695,9.92299254139794e-09,1.38403624631549e-07,"SUC5","protein_coding",3.33562594429694
"AT1G11850",2513.5280650125,0.996296419076502,5.91236616639904e-75,2.08820958567429e-72,"AT1G11850","protein_coding",58.0855286826119
"AT4G36120",467.692718584347,0.992941746310742,1.10504528899735e-19,4.59170431469905e-18,"AT4G36120","protein_coding",10.8116303851488
"AT4G09500",335.373933615522,0.99174396765727,2.95735753578957e-19,1.18826083153615e-17,"AT4G09500","protein_coding",7.75086091828529
"AT5G24090",184.894780395165,0.991478133328014,1.64850395798208e-11,3.2550892400263e-10,"CHIA","protein_coding",4.27343637066483
"AT2G33790",2846.12786315688,0.988509013379509,1.56108993719398e-10,2.76128816192841e-09,"AGP30","protein_coding",65.7452894089017
"AT2G18620",103.928154192524,0.977645326102464,1.35106872504519e-05,0.000110849392810189,"AT2G18620","protein_coding",2.40360174514035
"AT1G17700",129.289246805999,0.962054252462106,1.13744424057142e-07,1.34928244745573e-06,"PRA1.F1","protein_coding",2.98842171441771
"AT3G57600",105.007306524411,0.958505451229594,1.12245494019895e-06,1.13846772952648e-05,"AT3G57600","protein_coding",2.42730792930469
"AT3G54740",522.283642171828,0.957616714949345,1.36318113026726e-26,8.65244649002678e-25,"AT3G54740","protein_coding",12.0690813007968
"AT4G27480",133.971701264959,0.956828257173525,3.9523320790971e-08,5.005677725163e-07,"AT4G27480","protein_coding",3.09440907487632
"AT4G23700",389.841414907863,0.949905483626539,9.38914946730505e-14,2.30239188169144e-12,"CHX17","protein_coding",9.00954553173965
"AT5G16350",362.779123055924,0.949449954509046,5.06917622744284e-15,1.41587781924162e-13,"AT5G16350","protein_coding",8.38463137163597
"AT2G43870",332.480699033648,0.945366027507636,2.08282179260985e-17,7.38019929038356e-16,"AT2G43870","protein_coding",7.68180836460449
"AT2G18260",106.397753381655,0.944242946368414,2.63049482037234e-06,2.48073107564658e-05,"SYP112","protein_coding",2.45799036420158
"AT4G14940",527.553452860218,0.943531156981657,5.17812008699219e-22,2.58292650717438e-20,"AO1","protein_coding",12.1849261653299
"AT5G56530",1635.25365273798,0.942764752878669,1.25057512766299e-55,2.60810420433944e-53,"AT5G56530","protein_coding",37.7841626979603
"AT1G76540",1411.55864014683,0.932952749692317,2.8939908345046e-30,2.25525307096021e-28,"CDKB2;1","protein_coding",32.6181105871965
"AT5G06710",260.107789059444,0.93057838832429,3.61265665449604e-13,8.43389716632774e-12,"HAT14","protein_coding",6.01048879972252
"AT3G02480",130.670283403503,0.928551776938541,5.51759705693121e-07,5.89099660422621e-06,"AT3G02480","protein_coding",3.01914921229611
"AT2G42840",9471.61923387585,0.92826090482175,2.20138568774117e-65,5.95135108520447e-63,"PDF1","protein_coding",218.893351729627
"AT5G07280",490.56030728781,0.923640397663729,7.00453540497385e-22,3.47025602484429e-20,"EMS1","protein_coding",11.334138037019
"AT3G54180",641.272978317405,0.920040853373101,1.32787898237243e-28,9.31983780640755e-27,"CDKB1;1","protein_coding",14.8150096108009
"AT4G00750",1125.34049483227,0.917576678580312,4.12470133447073e-29,3.03096341685369e-27,"AT4G00750","protein_coding",26.0011421124517
"AT2G42870",160.853578107126,0.914300686665905,1.35300828110036e-08,1.84826387630032e-07,"PAR1","protein_coding",3.71690799926053
"AT1G21010",349.05383981295,0.914065627364016,1.47106967666057e-16,4.76530825140727e-15,"AT1G21010","protein_coding",8.0649578049796
"AT5G04820",457.629562933279,0.911538399147882,9.24010906371811e-19,3.61321264780891e-17,"OFP13","protein_coding",10.5713447536214
"AT3G19010",1855.76462338189,0.90923518429043,5.26813726548852e-58,1.21433336673334e-55,"AT3G19010","protein_coding",42.8746172346312
"AT5G43520",94.6280263355367,0.908930859990693,7.7077703864997e-05,0.000537636835742485,"AT5G43520","protein_coding",2.18749953429585
"AT5G49170",302.563054878831,0.907472790603375,2.09226114879561e-13,4.96923369157552e-12,"AT5G49170","protein_coding",6.98654791417175
"AT3G09730",223.781133280026,0.907236929636446,1.28589511488169e-11,2.57626086236773e-10,"AT3G09730","protein_coding",5.16961274818598
"AT5G45840",511.411109243076,0.907181522592675,1.12030428272412e-20,5.14306565683288e-19,"AT5G45840","protein_coding",11.8183909047201
"AT1G66160",308.529478776323,0.905650122010023,9.72183713339637e-15,2.59620475057456e-13,"CMPG1","protein_coding",7.12767797716316
"AT3G60220",263.607612401217,0.89912626513568,6.78985665637672e-13,1.54076975193096e-11,"ATL4","protein_coding",6.08745258698413
"AT4G33550",214.005626171024,0.894183091895377,4.29636635800333e-07,4.65751636176024e-06,"AT4G33550","protein_coding",4.94158953515962
"AT2G44210",3494.79347013648,0.893831082596299,1.32229274646926e-67,3.86074220829117e-65,"AT2G44210","protein_coding",80.7224614693359
"AT1G14350",1071.3296213651,0.88501187850683,4.91199746287057e-26,3.01296695915797e-24,"FLP","protein_coding",24.7441078957026
"AT3G46110",97.5717803424826,0.881188878147502,4.18173332071437e-05,0.000307596897067529,"AT3G46110","protein_coding",2.25398955851881
"AT3G10570",257.721385483402,0.881064944347049,1.39144006690644e-12,3.06228689297662e-11,"CYP77A6","protein_coding",5.95163637754761
"AT2G25900",569.867012747006,0.871441657544557,9.01616909028492e-21,4.15654885766441e-19,"ATCTH","protein_coding",13.1635227385619
"AT3G51670",4771.25151039008,0.867645539543819,6.32777010252851e-52,1.19453025607905e-49,"AT3G51670","protein_coding",110.190490533443
"AT1G09470",462.782010418631,0.865282114506547,2.64267254247119e-17,9.28880310353677e-16,"AT1G09470","protein_coding",10.6898048029145
"AT3G59370",268.446662311029,0.861545791533489,7.68305422221604e-08,9.29008952833168e-07,"AT3G59370","protein_coding",6.19514800983331
"AT1G72670",544.167267346092,0.860860975665764,7.82678581160215e-16,2.36401318210295e-14,"iqd8","protein_coding",12.5680606760474
"AT3G20380",365.990210791762,0.858268255889098,7.30616260885101e-15,1.99738263181797e-13,"AT3G20380","protein_coding",8.45156837648608
"AT4G12490",147.006516872365,0.85679888094593,9.44991464361812e-05,0.000647478819981069,"AT4G12490","protein_coding",3.39493463056818
"AT3G22880",528.086471729492,0.850675049742965,1.05448618141081e-18,4.10874348763949e-17,"DMC1","protein_coding",12.1988444174596
"AT2G45490",178.633674641061,0.846663965812372,1.86279215504514e-08,2.48123008583811e-07,"AUR3","protein_coding",4.12563901170395
"AT2G27970",901.795390685308,0.845909510182163,9.01059499314599e-21,4.15654885766441e-19,"CKS2","protein_coding",20.8222129866095
"AT5G14230",362.379610033788,0.843035041459836,1.9906703904533e-15,5.74330701055946e-14,"AT5G14230","protein_coding",8.3675010190541
"AT4G25250",231.381755216983,0.840524594257273,5.15114675223593e-09,7.55018819146335e-08,"AT4G25250","protein_coding",5.34182519373623
"AT1G16370",483.276295832336,0.839393250044692,3.32249263441538e-13,7.77307090902008e-12,"OCT6","protein_coding",11.1624040353627
"AT3G60840",731.591929053208,0.838246160565527,4.65635074120006e-06,4.20473272291955e-05,"MAP65-4","protein_coding",16.9002348088315
"AT4G14770",1554.88071848269,0.837766527002965,2.75542161250718e-42,3.81887483991659e-40,"TCX2","protein_coding",35.9023791088145
"AT5G20010",13937.3309163993,0.83750933126541,8.34849841281097e-111,6.30397993943912e-108,"RAN-1","protein_coding",321.825851512426
"AT4G22860",325.38161960462,0.836397687460662,4.52078098816764e-12,9.56483691583526e-11,"AT4G22860","protein_coding",7.51503378461715
"AT5G23400",894.341725107501,0.831690506300567,4.15114932613131e-21,1.96757289921263e-19,"AT5G23400","protein_coding",20.6546782057121
"AT2G30820",166.148067413343,0.831148293874146,1.92857354403243e-07,2.21341213140577e-06,"AT2G30820","protein_coding",3.83782210883943
"AT1G15800",277.059586649728,0.82840057127951,6.60538873027189e-12,1.37495059330317e-10,"AT1G15800","protein_coding",6.39747883708212
"AT3G24140",1150.6151064669,0.827392499031022,1.43596997065878e-18,5.51664393289227e-17,"FMA","protein_coding",26.5790764266979
"AT4G37630",541.967144349413,0.826965534479447,2.54984173833193e-20,1.1280087754746e-18,"CYCD5;1","protein_coding",12.5143702687674
"AT1G10780",574.048240650455,0.826575971242647,1.17155679778415e-16,3.85785725682364e-15,"AT1G10780","protein_coding",13.2567342244963
"AT5G54530",86.1660435656163,0.824050436755276,8.8931605675491e-05,0.000613555230334563,"AT5G54530","protein_coding",1.98886548744541
"AT1G01725",181.399175813655,0.821805124685907,1.74670691006981e-08,2.34084381375206e-07,"AT1G01725","protein_coding",4.18861625346518
"AT3G52525",109.852778776066,0.821707477236618,1.03332077231463e-05,8.69291520251467e-05,"OFP6","protein_coding",2.53606898898353
"AT5G02430",233.052937985196,0.816925323008239,2.81751698712769e-10,4.84666040723662e-09,"AT5G02430","protein_coding",5.38149156249142
"AT1G79320",139.818924906918,0.815997988683052,2.51833257869744e-06,2.38729206962409e-05,"MC6","protein_coding",3.22976744145892
"AT5G07180",1400.3792964616,0.814234788378676,6.94606119615506e-41,9.05386000436926e-39,"ERL2","protein_coding",32.3357365103496
"AT4G12540",203.391216093441,0.80924662117536,2.06835986662511e-08,2.74004503081408e-07,"AT4G12540","protein_coding",4.69699929204531
"AT4G08850",5173.28593411707,0.807058138155105,9.72623239780479e-09,1.35832294035159e-07,"AT4G08850","protein_coding",119.433277649157
"AT1G75060",154.377222184966,0.80190747821905,3.51167765277729e-07,3.86425714776468e-06,"AT1G75060","protein_coding",3.56492440058132
"AT5G05930",1106.09772251092,0.799983712287127,3.14644975088527e-33,2.96986882090024e-31,"GC1","protein_coding",25.539129534141
"AT3G27060",8241.34829755281,0.799578831865544,7.4065828642114e-57,1.6382762783889e-54,"TSO2","protein_coding",190.26694773876
"AT1G17480",206.584767435167,0.798626282607823,3.98387969977488e-08,5.03689362965764e-07,"IQD7","protein_coding",4.77041068343362
"AT2G40000",656.163684899224,0.797713432071082,5.09108828187838e-20,2.16896208553644e-18,"HSPRO2","protein_coding",15.1529246818515
"AT4G26415",104.943043791759,0.793920786673118,4.28852084631175e-05,0.00031502861285654,"AT4G26415","protein_coding",2.42389006762602
"AT1G63860",328.606446238773,0.792372904147437,1.03936490214328e-10,1.88410700555742e-09,"AT1G63860","protein_coding",7.58758186032858
"AT5G17160",1813.99935916118,0.792174748975141,1.11479824712361e-28,7.90027573317569e-27,"AT5G17160","protein_coding",41.8753751589169
"AT1G54385",879.232523536603,0.780449988187928,7.99834583839435e-24,4.37869442922899e-22,"AT1G54385","protein_coding",20.2953592335843
"AT3G05155",96.5182804484463,0.779470540072239,0.000122212778689614,0.0008136866609137,"AT3G05155","protein_coding",2.22733137998901
"AT2G37560",224.774445307272,0.779337293120404,4.20628790238839e-09,6.29283758134527e-08,"ORC2","protein_coding",5.18957581280294
"AT3G16860",145.508683468327,0.778756345971512,2.87980006239108e-06,2.69610353853099e-05,"COBL8","protein_coding",3.3596939614733
"AT3G09430",195.289778592267,0.7692554176312,4.57478275490078e-08,5.70942933896888e-07,"AT3G09430","protein_coding",4.50802370635809
"AT5G05180",990.930616103931,0.767905883595115,2.39566228103235e-29,1.790450943005e-27,"AT5G05180","protein_coding",22.8749801167438
"AT5G11160",536.346518144258,0.767350612674993,2.99252380651281e-15,8.48837905634943e-14,"APT5","protein_coding",12.3840396504833
"AT3G05200",886.428393386047,0.764930363403164,1.72221491105035e-23,9.2661086295284e-22,"ATL6","protein_coding",20.4610958758015
